cruise_id,station,lat_dec,lon_dec,station_type
WS17086,34,25.9505,81.7671,F
WS17170,34,25.9497,81.7684,F
WS17212,34,25.9502,81.767,F
WS17282,34,25.9506,81.7664,C
WS18008,34,25.9475,81.7704,F
SV18067,34,25.9493,81.7685,F
WS18120,34,25.9486,81.7673,F
SV18173,34,25.9491,81.7669,F
WS18218,34,25.9473,81.7669,F
WS18285,34,25.9566,81.7706,F
WS19028,34,25.9492,81.7666,F
WS19119,34,25.9498,81.7676,F
WS19210,34,25.9495,81.7673,F
WS19266,34,25.9492,81.768,F
WS19322,34,25.951,81.7687,F
WS20006,34,25.9495,81.7672,F
WS20231,34,25.9435,81.7737,F
WS20279,34,25.9492,81.7685,F
WS20342,34,25.9492,81.769,F
WS21032,34,25.9487,81.768,F
WS21093,34,25.9487,81.7675,F
WS21151,34,25.9493,81.767,F
WS21212,34,25.9493,81.7672,F
WS21278,34,25.9494,81.7671,F
WS21338,34,25.9493,81.7678,F
WS22022,34,25.9499,81.7671,F
WS22072,34,25.9496,81.7671,F
WS22141,34,25.9507,81.7682,F
WB22215,34,25.9496,81.7672,F
WS22281,34,25.9439,81.7717,F
WS22337,34,25.9503,81.7715,F
WS23011,34,25.9497,81.7726,F
WS23061,34,25.9504,81.7689,F
HG23138,34,25.9435,81.7698,F
WS23203,34,25.9489,81.7668,F
WS23259,34,25.9496,81.7676,F
HG23314,34,25.95,81.7673,F
HG24013,34,25.9496,81.7673,F
HG24062,34,25.9483,81.7687,F
WS24139,34,25.9487,81.7683,F
WS24205,34,25.9502,81.7675,F
WS24258,34,25.9482,81.7679,F
WS24314,34,25.9499,81.768,F
WS14335,39,25.7686,81.5038,F
WS15148,39,25.7804,81.486,F
WS15208,39,25.7836,81.482,F
WS15264,39,25.7828,81.4826,F
WS15320,39,25.7824,81.4831,F
WS16004,39,25.7833,81.4816,F
WS16074,39,25.7835,81.4827,F
WS16130,39,25.7833,81.4817,F
WS16207,39,25.7812,81.4819,F
WS16263,39,25.7825,81.4823,F
WS16319,39,25.7817,81.4821,F
WS17030,39,25.7828,81.4819,F
WS17170,39,25.7827,81.4813,F
WS17212,39,25.7822,81.4803,F
WS17282,39,25.7826,81.4821,C
WS18008,39,25.7826,81.4817,F
SV18067,39,25.7821,81.4819,F
WS18120,39,25.7791,81.4865,F
SV18173,39,25.7821,81.4822,F
WS18218,39,25.7736,81.494,F
WS19119,39,25.7823,81.4829,F
WS19210,39,25.7822,81.4821,F
WS19322,39,25.7772,81.4902,F
WS20006,39,25.7695,81.4988,F
WS20231,39,25.7825,81.4838,F
WS20279,39,25.7822,81.4825,F
WS20342,39,25.7725,81.493,F
WS21032,39,25.7728,81.4913,F
WS21151,39,25.7824,81.4821,F
WS21212,39,25.779,81.4874,F
WS21278,39,25.7781,81.4808,F
WS21338,39,25.7794,81.4823,F
WS22022,39,25.7809,81.4837,F
WS22072,39,25.7803,81.4842,F
WS22141,39,25.7801,81.4827,F
WS22281,39,25.78,81.4849,F
WS22337,39,25.781,81.4835,F
WS23011,39,25.7827,81.4819,F
WS23061,39,25.7805,81.4837,F
HG23138,39,25.7821,81.4835,F
WS23203,39,25.7831,81.4814,F
HG23314,39,25.7787,81.4897,F
HG24013,39,25.778,81.4897,F
HG24062,39,25.7787,81.4889,F
WS24139,39,25.7781,81.4812,F
WS24205,39,25.7822,81.481,F
WS24258,39,25.7812,81.485,F
WS24314,39,25.7812,81.4855,F
WS14335,4,25.1087,80.3826,F
WS15103,4,25.1096,80.3783,F
WS15148,4,25.1073,80.381,F
WS15208,4,25.1076,80.3803,F
WS15264,4,25.1082,80.3802,F
WS15320,4,25.1052,80.3768,F
WS16004,4,25.1052,80.3768,F
WS16074,4,25.1076,80.3801,F
WS16130,4,25.1067,80.381,F
WS16207,4,25.1081,80.3801,F
WS16263,4,25.1059,80.3788,F
WS16319,4,25.11,80.348,F
WS17030,4,25.1084,80.3801,F
WS17086,4,25.1083,80.3805,F
WS17170,4,25.1088,80.3801,F
WS17212,4,25.1084,80.3801,F
WS17282,4,25.108,80.3796,F
WS18008,4,25.108,80.3796,F
WS18120,4,25.1075,80.3799,F
WS18218,4,25.1076,80.3797,F
WS18351,4,25.1084,80.3793,F
WS19119,4,25.121,80.3647,F
WS19322,4,25.1068,80.3787,F
WS20231,4,25.107,80.38,F
WS20279,4,25.1085,80.3795,F
WS20342,4,25.1098,80.3775,F
WS21032,4,25.1072,80.38,F
WS21093,4,25.108,80.3802,F
WS21151,4,25.1075,80.3802,F
WS21212,4,25.1092,80.3793,F
WS22072,4,25.1073,80.3792,F
WS22141,4,25.1086,80.3795,F
WS22337,4,25.1073,80.3753,F
WS23011,4,25.107,80.3792,F
WS23061,4,25.1065,80.3806,F
HG23138,4,25.1073,80.3788,F
WS23203,4,25.108,80.3782,F
WS23259,4,25.108,80.3793,F
HG23314,4,25.1084,80.3794,F
HG24062,4,25.1075,80.3792,F
WS24139,4,25.1077,80.381,F
WS24205,4,25.1075,80.3802,F
WS24258,4,25.1075,80.3796,F
WS24314,4,25.1055,80.3799,F
WS14335,40,25.756,81.5207,F
WS15103,40,25.7581,81.5228,F
WS15148,40,25.7578,81.5233,F
WS15208,40,25.7581,81.523,F
WS15264,40,25.7581,81.5231,F
WS15320,40,25.758,81.5233,F
WS16004,40,25.7572,81.5228,F
WS16074,40,25.7614,81.5253,F
WS16130,40,25.7587,81.5227,F
WS16207,40,25.7568,81.5258,F
WS16263,40,25.7561,81.5276,F
WS16319,40,25.7736,81.5238,F
WS17030,40,25.757,81.5229,F
WS17086,40,25.7578,81.5239,F
WS17170,40,25.7581,81.5226,F
WS17212,40,25.7565,81.5258,F
WS17282,40,25.7575,81.525,C
WS18008,40,25.7571,81.5247,F
SV18067,40,25.7618,81.5221,F
WS18120,40,25.7595,81.5222,F
SV18173,40,25.7612,81.5242,F
WS18218,40,25.7568,81.5261,F
WS19028,40,25.7586,81.5221,F
WS19119,40,25.7583,81.5245,F
WS19210,40,25.7607,81.5232,F
WS19322,40,25.7593,81.5227,F
WS20006,40,25.7592,81.524,F
WS20231,40,25.7577,81.5248,F
WS20279,40,25.7642,81.513,F
WS20342,40,25.7577,81.5228,F
WS21032,40,25.7582,81.5232,F
WS21093,40,25.7577,81.523,F
WS21151,40,25.7565,81.5274,F
WS21212,40,25.7574,81.5238,F
WS21278,40,25.757,81.5244,F
WS21338,40,25.7573,81.5248,F
WS22022,40,25.7574,81.5236,F
WS22072,40,25.758,81.5224,F
WS22141,40,25.757,81.5241,F
WS22281,40,25.7582,81.5248,F
WS22337,40,25.7578,81.5248,F
WS23011,40,25.7579,81.5236,F
WS23061,40,25.7592,81.5245,F
HG23138,40,25.7607,81.5216,F
WS23203,40,25.76,81.5248,F
HG23314,40,25.7597,81.5236,F
HG24013,40,25.7594,81.5239,F
HG24062,40,25.7576,81.5273,F
WS24139,40,25.76,81.5247,F
WS24205,40,25.7605,81.5245,F
WS24258,40,25.761,81.5245,F
WS24314,40,25.7603,81.5251,F
WS14335,41,25.7334,81.5751,C
WS15103,41,25.7342,81.577,C
WS15148,41,25.7342,81.575,C
WS15208,41,25.7345,81.574700000000007,C
WS15264,41,25.7335,81.575,C
WS15320,41,25.7342,81.5751,C
WS16004,41,25.7334,81.5749,C
WS16074,41,25.7317,81.5777,C
WS16130,41,25.7333,81.5743,C
WS16207,41,25.7341,81.574,C
WS16263,41,25.733,81.5756,C
WS16319,41,25.7322,81.5772,C
WS17030,41,25.7325,81.5752,C
WS17086,41,25.7329,81.5763,C
WS17170,41,25.7334,81.5756,C
WS17212,41,25.733,81.5762,C
WS17282,41,25.733,81.5745,C
WS18008,41,25.7331,81.576,C
SV18067,41,25.7324,81.5744,C
WS18120,41,25.734,81.5751,C
SV18173,41,25.7334,81.575,C
WS18218,41,25.732,81.5757,C
WS19028,41,25.7329,81.5751,C
WS19119,41,25.7342,81.5737,C
WS19210,41,25.7338,81.5745,C
WS19322,41,25.7323,81.5738,C
WS20006,41,25.7335,81.575,C
WS20231,41,25.7333,81.5752,F
WS20279,41,25.7347,81.5738,C
WS20342,41,25.7285,81.576,C
WS21032,41,25.7313,81.5748,C
WS21093,41,25.7332,81.5752,C
WS21151,41,25.7344,81.5756,C
WS21212,41,25.7337,81.575,C
WS21278,41,25.7335,81.5738,C
WS21338,41,25.7334,81.5749,C
WS22022,41,25.7336,81.5728,C
WS22072,41,25.7335,81.5752,C
WS22141,41,25.7334,81.5734,C
WB22215,41,25.7328,81.5765,C
WS22281,41,25.7319,81.574700000000007,C
WS22337,41,25.7317,81.575,C
WS23011,41,25.7326,81.5755,C
WS23061,41,25.733,81.5739,C
HG23138,41,25.733,81.5756,C
WS23203,41,25.7336,81.5744,C
WS23259,41,25.7337,81.5718,C
HG23314,41,25.7321,81.5759,C
HG24013,41,25.7331,81.5752,C
HG24062,41,25.7337,81.575,C
WS24139,41,25.7324,81.5748,C
WS24205,41,25.7338,81.5743,C
WS24258,41,25.7338,81.5754,C
WS24258,41,25.7338,81.5709,C
WS24314,41,25.734,81.5738,C
WS14335,42,25.6522,81.7188,F
WS15103,42,25.656,81.7207,F
WS15148,42,25.6555,81.719,F
WS15208,42,25.6549,81.6549,F
WS15264,42,25.6556,81.7686,F
WS15320,42,25.6548,81.7176,F
WS16004,42,25.6551,81.7182,F
WS16074,42,25.6547,81.7183,F
WS16130,42,25.6552,81.7197,F
WS16207,42,25.6551,81.7184,F
WS16263,42,25.6549,81.7198,F
WS16319,42,25.6551,81.7211,F
WS17030,42,25.6549,81.7184,F
WS17086,42,25.6547,81.7173,F
WS17170,42,25.6548,81.7172,F
WS17212,42,25.6509,81.7317,F
WS17282,42,25.6544,81.7181,C
WS18008,42,25.6553,81.7187,F
SV18067,42,25.6558,81.7162,F
WS18120,42,25.6562,81.7178,F
SV18173,42,25.6567,81.7191,F
WS18218,42,25.6541,81.7178,F
WS19028,42,25.6559,81.7186,F
WS19119,42,25.6545,81.7166,F
WS19210,42,25.6563,81.7162,F
WS19266,42,25.6555,81.7202,C
WS19322,42,25.6553,81.7153,F
WS20006,42,25.659300000000002,81.719,F
WS20231,42,25.6552,81.713,C
WS20279,42,25.6568,81.7137,F
WS20342,42,25.6648,81.7138,F
WS21032,42,25.6547,81.7175,F
WS21093,42,25.6552,81.7175,F
WS21151,42,25.6562,81.7191,F
WS21212,42,25.6552,81.7187,F
WS21278,42,25.6552,81.7178,F
WS21338,42,25.6553,81.7185,F
WS22022,42,25.6546,81.7161,F
WS22072,42,25.655,81.7176,F
WS22141,42,25.6562,81.7168,F
WB22215,42,25.6556,81.719,F
WS22281,42,25.6555,81.7179,F
WS22337,42,25.6555,81.717,F
WS23011,42,25.6547,81.7194,F
WS23061,42,25.6542,81.7174,F
HG23138,42,25.656,81.7202,F
WS23203,42,25.6548,81.7195,F
WS23259,42,25.6569,81.7187,F
HG23314,42,25.6555,81.719,F
HG24013,42,25.6553,81.7184,F
HG24062,42,25.6565,81.7215,F
WS24139,42,25.6558,81.7193,F
WS24205,42,25.655,81.7177,F
WS24258,42,25.655,81.7191,F
WS24314,42,25.6553,81.7187,F
WS14335,45,25.5832,81.4725,C
WS15103,45,25.583,81.471,C
WS15148,45,25.5816,81.4719,C
WS15208,45,25.5831,81.4698,C
WS15264,45,25.5822,81.4865,C
WS15320,45,25.5832,81.4712,C
WS16004,45,25.5832,81.4696,C
WS16074,45,25.5836,81.4724,C
WS16130,45,25.5835,81.47,C
WS16207,45,25.5835,81.4718,C
WS16263,45,25.5834,81.4712,C
WS16319,45,25.5834,81.4723,C
WS17030,45,25.583,81.4697,C
WS17086,45,25.5827,81.4707,C
WS17170,45,25.5832,81.4706,C
WS17212,45,25.5825,81.4715,C
WS17282,45,25.5826,81.4707,C
WS18008,45,25.5837,81.4704,C
SV18067,45,25.5823,81.4698,C
WS18120,45,25.5821,81.47,C
SV18173,45,25.5842,81.4706,C
WS18218,45,25.5839,81.4706,C
WS18218,45,25.5839,81.4706,F
WS18285,45,25.5844,81.4708,C
WS19028,45,25.5816,81.4687,C
WS19119,45,25.5792,81.4697,C
WS19210,45,25.5843,81.4724,C
WS19266,45,25.5813,81.4683,C
WS19322,45,25.5822,81.471,C
WS20006,45,25.583,81.4712,C
WS20231,45,25.582,81.4703,C
WS20279,45,25.5847,81.4707,C
WS21032,45,25.5813,81.47,C
WS21093,45,25.5833,81.4708,C
WS21151,45,25.5828,81.4708,C
WS21212,45,25.5848,81.4712,C
WS21278,45,25.5837,81.47,C
WS21338,45,25.5836,81.4707,C
WS22022,45,25.5838,81.4702,C
WS22072,45,25.5829,81.4725,C
WS22141,45,25.5879,81.4726,C
WB22215,45,25.5826,81.4724,C
WS22281,45,25.5845,81.4735,C
WS22337,45,25.5836,81.4693,C
WS23011,45,25.5829,81.471,C
WS23061,45,25.5832,81.4707,C
HG23138,45,25.5841,81.4704,C
WS23203,45,25.5818,81.4714,C
WS23259,45,25.583,81.4701,C
HG23314,45,25.5844,81.4714,C
HG24013,45,25.5836,81.4712,C
HG24062,45,25.5837,81.4713,C
WS24139,45,25.5823,81.4701,C
WS24205,45,25.5834,81.4701,C
WS24258,45,25.584,81.4721,C
WS24314,45,25.583,81.4726,C
WS14335,46,25.5841,81.4079,F
WS15103,46,25.5837,81.4049,F
WS15148,46,25.5833,81.4079,F
WS15208,46,25.5837,81.4076,F
WS15264,46,25.5828,81.4094,F
WS15320,46,25.5833,81.4075,F
WS16004,46,25.5835,81.4073,F
WS16074,46,25.5829,81.4093,F
WS16130,46,25.5834,81.411,F
WS16207,46,25.583,81.4102,F
WS16263,46,25.5826,81.4071,F
WS16319,46,25.5833,81.4257,F
WS17030,46,25.5829,81.4085,F
WS17086,46,25.5833,81.4081,F
WS17170,46,25.583,81.4078,F
WS17212,46,25.5843,81.4107,F
WS17282,46,25.5833,81.407,C
WS18008,46,25.5838,81.4084,F
SV18067,46,25.5835,81.4082,F
WS18120,46,25.5833,81.4075,F
SV18173,46,25.5831,81.4112,F
WS18218,46,25.5834,81.4083,F
WS18285,46,25.5835,81.4073,F
WS19028,46,25.5847,81.4069,F
WS19119,46,25.5832,81.4079,F
WS19210,46,25.5832,81.4076,F
WS19266,46,25.5833,81.4057,F
WS19322,46,25.5832,81.4075,F
WS20006,46,25.5825,81.4077,F
WS20231,46,25.5845,81.411,F
WS20279,46,25.5833,81.4102,F
WS20342,46,25.5833,81.4083,F
WS21032,46,25.5832,81.4083,F
WS21093,46,25.5845,81.4043,F
WS21151,46,25.5832,81.4118,F
WS21212,46,25.5837,81.4103,F
WS21278,46,25.5832,81.4102,F
WS21338,46,25.5835,81.4092,F
WS22022,46,25.583,81.4084,F
WS22072,46,25.5834,81.408,F
WS22141,46,25.584,81.4051,F
WB22215,46,25.5816,81.4111,F
WS22281,46,25.5834,81.4081,F
WS22337,46,25.5836,81.4068,F
WS23011,46,25.5839,81.4083,F
WS23061,46,25.5835,81.4082,F
HG23138,46,25.583,81.4107,F
WS23203,46,25.5814,81.4053,F
WS23259,46,25.5824,81.4092,F
HG23314,46,25.583,81.4079,F
HG24013,46,25.5831,81.4159,F
HG24062,46,25.583,81.41,F
WS24139,46,25.5827,81.41,F
WS24205,46,25.5835,81.407,F
WS24258,46,25.5834,81.4086,F
WS24314,46,25.583,81.4139,F
WS14335,47,25.5833,81.3654,F
WS15103,47,25.5838,81.3678,F
WS15148,47,25.5831,81.3656,F
WS15208,47,25.5836,81.3656,F
WS15264,47,25.5834,81.3632,F
WS15320,47,25.5834,81.3642,F
WS16004,47,25.5834,81.3668,F
WS16074,47,25.5829,81.3656,F
WS16130,47,25.5834,81.411,F
WS16207,47,25.5828,81.367,F
WS16263,47,25.5832,81.3688,F
WS16319,47,25.5833,81.3676,F
WS17030,47,25.5829,81.3665,F
WS17086,47,25.5831,81.3669,F
WS17170,47,25.5827,81.3652,F
WS17212,47,25.5832,81.3668,F
WS17282,47,25.5829,81.3626,C
WS18008,47,25.5833,81.3662,F
SV18067,47,25.5832,81.3659,F
WS18120,47,25.5833,81.3625,F
SV18173,47,25.5827,81.3671,F
WS18218,47,25.584,81.3575,F
WS18285,47,25.5837,81.3627,F
WS19028,47,25.5835,81.3656,F
WS19119,47,25.5832,81.3709,F
WS19210,47,25.583,81.3701,F
WS19266,47,25.5828,81.3672,F
WS19322,47,25.5833,81.3682,F
WS20006,47,25.5833,81.3655,F
WS20231,47,25.5837,81.3698,F
WS20279,47,25.5832,81.3712,F
WS20342,47,25.5823,81.37,C
WS21032,47,25.583,81.3693,C
WS21093,47,25.5835,81.3675,C
WS21151,47,25.5828,81.3661,C
WS21212,47,25.5831,81.3665,C
WS21278,47,25.5832,81.3664,C
WS21338,47,25.5833,81.3676,F
WS22022,47,25.5829,81.3667,C
WS22072,47,25.5831,81.3668,C
WS22141,47,25.5829,81.369,C
WB22215,47,25.5835,81.3693,C
WS22281,47,25.5839,81.3678,C
WS22337,47,25.5825,81.368,C
WS23011,47,25.5826,81.3677,C
WS23061,47,25.5839,81.3666,C
HG23138,47,25.5829,81.3667,C
WS23203,47,25.5831,81.3657,C
WS23259,47,25.5832,81.3668,C
HG23314,47,25.5831,81.3674,C
HG24013,47,25.5841,81.3666,C
HG24062,47,25.5832,81.367,C
WS24139,47,25.5832,81.3647,C
WS24205,47,25.5833,81.3664,C
WS24258,47,25.5833,81.3672,C
WS24314,47,25.5833,81.3695,C
WS14335,48,25.5834,81.3295,F
WS15103,48,25.5834,81.3284,C
WS15148,48,25.5836,81.3288,F
WS15208,48,25.5835,81.3295,F
WS15264,48,25.5833,81.329,F
WS15320,48,25.5835,81.3285,F
WS16004,48,25.5834,81.33,F
WS16074,48,25.5833,81.3298,F
WS16130,48,25.5833,81.332,F
WS16207,48,25.5834,81.334,F
WS16263,48,25.5832,81.3263,F
WS16319,48,25.5833,81.3303,F
WS17030,48,25.5832,81.3294,F
WS17086,48,25.5833,81.3291,F
WS17170,48,25.5831,81.3293,F
WS17212,48,25.5832,81.3304,F
WS17282,48,25.5828,81.3315,F
WS18008,48,25.5831,81.3326,F
SV18067,48,25.5816,81.329,F
WS18120,48,25.5834,81.3311,F
SV18173,48,25.5829,81.3304,F
WS18218,48,25.5833,81.3289,C
WS18285,48,25.5828,81.3255,F
WS19028,48,25.5835,81.3295,F
WS19119,48,25.5835,81.3257,F
WS19210,48,25.583,81.3676,F
WS19266,48,25.5825,81.3317,F
WS19322,48,25.5837,81.3318,F
WS20006,48,25.5832,81.3333,F
WS20231,48,25.5837,81.3322,F
WS20279,48,25.5837,81.3352,F
WS20342,48,25.582,81.3275,F
WS21032,48,25.5838,81.3287,F
WS21093,48,25.5812,81.3317,F
WS21151,48,25.5832,81.3308,F
WS21212,48,25.5833,81.3156,F
WS21278,48,25.5824,81.3283,F
WS21338,48,25.5832,81.3306,F
WS22022,48,25.5826,81.3308,F
WS22072,48,25.5833,81.3293,F
WS22141,48,25.5829,81.3292,F
WS22281,48,25.5837,81.3314,F
WS22337,48,25.5832,81.3318,F
WS23011,48,25.5822,81.3293,F
WS23061,48,25.5839,81.3666,F
HG23138,48,25.583,81.3304,F
WS23203,48,25.5831,81.3274,F
WS23259,48,25.5836,81.3308,F
HG23314,48,25.583,81.3289,F
HG24013,48,25.5831,81.3342,F
HG24062,48,25.583,81.3315,F
WS24139,48,25.582,81.3315,F
WS24205,48,25.5831,81.3286,F
WS24258,48,25.5822,81.3304,F
WS24314,48,25.5829,81.3308,F
WS14335,49,25.5831,81.3187,C
WS15148,49,25.5818,81.2967,C
WS15208,49,25.5833,81.2908,C
WS15264,49,25.5828,81.2901,C
WS15320,49,25.5839,81.3061,C
WS16004,49,25.5839,81.2922,C
WS16074,49,25.5835,81.2919,C
WS16130,49,25.5835,81.2915,C
WS16207,49,25.5834,81.2937,C
WS16263,49,25.583,81.2916,C
WS16319,49,25.5831,81.2917,C
WS17030,49,25.5828,81.2921,C
WS17086,49,25.583,81.2916,C
WS17170,49,25.5825,81.2929,C
WS17212,49,25.5823,81.2928,F
WS17282,49,25.5831,81.2923,C
WS18008,49,25.5839,81.2912,C
SV18067,49,25.5792,81.311,C
WS18120,49,25.5829,81.2929,C
SV18173,49,25.5801,81.3043,C
WS18218,49,25.5833,81.2914,F
WS18285,49,25.5813,81.2939,F
WS19028,49,25.5832,81.292,C
WS19119,49,25.5843,81.2914,C
WS19210,49,25.5832,81.3299,F
WS19266,49,25.5827,81.294,F
WS19322,49,25.5817,81.2898,F
WS20006,49,25.582,81.3037,F
WS20231,49,25.5835,81.2952,C
WS20279,49,25.5833,81.2918,F
WS20342,49,25.584,81.2933,C
WS21032,49,25.5822,81.2917,C
WS21151,49,25.583,81.2922,C
WS21212,49,25.5838,81.2927,C
WS21278,49,25.5833,81.2925,C
WS21338,49,25.5834,81.2925,F
WS22022,49,25.5812,81.2932,C
WS22072,49,25.5841,81.2931,C
WS22141,49,25.5838,81.2936,C
WS22281,49,25.5842,81.2999,C
WS22337,49,25.5835,81.2935,C
WS23011,49,25.5818,81.2935,C
WS23061,49,25.5836,81.2923,C
HG23138,49,25.5827,81.2913,C
WS23203,49,25.5829,81.2922,C
WS23259,49,25.5836,81.2919,C
HG23314,49,25.582,81.3009,C
HG24013,49,25.5833,81.3007,C
HG24062,49,25.5832,81.2944,C
WS24139,49,25.5827,81.2951,C
WS24205,49,25.5805,81.2984,C
WS24258,49,25.582,81.299,C
WS24314,49,25.5824,81.3,C
WS14335,5,25.0906,80.3591,F
WS15103,5,25.0957,80.3599,F
WS15148,5,25.0931,80.3524,F
WS15208,5,25.0957,80.3526,F
WS15264,5,25.0935,80.354,F
WS15320,5,25.093,80.3532,F
WS16004,5,25.093,80.3532,F
WS16074,5,25.093,80.354,F
WS16130,5,25.0935,80.3545,F
WS16207,5,25.0935,80.3549,F
WS16263,5,25.0922,80.3526,F
WS16319,5,25.0937,80.3544,F
WS17030,5,25.0933,80.355,F
WS17086,5,25.0935,80.354,F
WS17170,5,25.0941,80.3559,F
WS17212,5,25.0929,80.354,F
WS17282,5,25.0928,80.3559,C
WS18008,5,25.0932,80.3551,F
WS18120,5,25.0932,80.3546,F
WS18218,5,25.0931,80.3541,F
WS18351,5,25.0936,80.3552,F
WS19119,5,25.0937,80.3542,F
WS19322,5,25.0957,80.3575,F
WS20231,5,25.0947,80.3568,F
WS20279,5,25.0943,80.3568,F
WS20342,5,25.093,80.3542,F
WS21032,5,25.0948,80.3577,F
WS21093,5,25.0915,80.355,F
WS21151,5,25.0957,80.3582,F
WS21212,5,25.0949,80.3575,F
WS22072,5,25.0934,80.355,F
WS22141,5,25.094,80.3556,F
WS22337,5,25.0916,80.355,F
WS23011,5,25.094,80.357,F
WS23061,5,25.1102,80.3561,F
HG23138,5,25.0924,80.356,F
WS23203,5,25.0933,80.3561,F
WS23259,5,25.094,80.3555,F
HG23314,5,25.0936,80.356,F
HG24062,5,25.0928,80.3547,F
WS24139,5,25.0947,80.3557,F
WS24205,5,25.0934,80.3569,F
WS24258,5,25.0942,80.3547,F
WS24314,5,25.093,80.3556,F
WS14335,5.5,25.0784,80.3336,F
WS15103,5.5,25.0796,80.3338,F
WS15148,5.5,25.0804,80.3309,F
WS15208,5.5,25.0796,80.3323,F
WS15264,5.5,25.0795,80.3343,F
WS15320,5.5,25.0785,80.3341,F
WS16004,5.5,25.0796,80.3341,F
WS16074,5.5,25.0782,80.3325,F
WS16130,5.5,25.0797,80.3341,F
WS16207,5.5,25.0797,80.334,F
WS16263,5.5,25.0791,80.3326,F
WS17030,5.5,25.0797,80.3341,F
WS17170,5.5,25.0801,80.3339,F
WS17212,5.5,25.0792,80.3335,F
WS17282,5.5,25.0791,80.3338,F
SV18067,5.5,25.0768,80.3298,F
SV18173,5.5,25.0765,80.3304,F
WS18218,5.5,25.0789,80.3337,F
WS18351,5.5,25.0804,80.3331,F
WS19210,5.5,25.0773,80.3329,F
WS19266,5.5,25.0792,80.3328,F
WS19322,5.5,25.0808,80.3328,F
WS20006,5.5,25.0787,80.3335,F
WS20279,5.5,25.0807,80.3337,F
WS20342,5.5,25.0808,80.3337,F
WS21032,5.5,25.0792,80.3335,F
WS21151,5.5,25.078,80.334,F
WS21278,5.5,25.0791,80.3328,F
WS21338,5.5,25.0797,80.3333,F
WS22022,5.5,25.0797,80.3342,F
WS22072,5.5,25.0796,80.3337,F
WS22281,5.5,25.0802,80.3327,F
WS22337,5.5,25.0775,80.3337,F
WS23011,5.5,25.0786,80.3341,F
WS23061,5.5,25.0792,80.3337,F
HG23138,5.5,25.0794,80.3332,F
WS23203,5.5,25.078,80.3292,F
WS23259,5.5,25.0796,80.3336,F
HG23314,5.5,25.0798,80.3339,F
HG24013,5.5,25.0781,80.3315,F
HG24062,5.5,25.0801,80.3331,F
WS24139,5.5,25.0789,80.3332,F
WS24205,5.5,25.0761,80.3328,F
WS24258,5.5,25.0777,80.3333,F
WS24314,5.5,25.0787,80.3342,F
WS14335,50,25.4528,81.3486,F
WS15103,50,25.4514,81.3505,F
WS15148,50,25.4522,81.35,F
WS15208,50,25.4514,81.3486,F
WS15264,50,25.4516,81.3481,F
WS15320,50,25.4522,81.3495,F
WS16004,50,25.4532,81.3503,F
WS16074,50,25.4532,81.3508,F
WS16130,50,25.4536,81.3519,F
WS16207,50,25.4535,81.3487,F
WS16263,50,25.4572,81.3494,F
WS16319,50,25.453,81.3513,F
WS17030,50,25.4535,81.3516,F
WS17086,50,25.4536,81.3504,F
WS17170,50,25.4529,81.3518,C
WS17212,50,25.4532,81.3502,F
WS17282,50,25.4534,81.3499,C
WS18008,50,25.4546,81.3509,F
SV18067,50,25.4519,81.3501,F
WS18120,50,25.4522,81.348,F
SV18173,50,25.4533,81.35,F
WS18218,50,25.4537,81.3487,C
WS19028,50,25.453,81.336,F
WS19119,50,25.4523,81.3471,F
WS19210,50,25.454,81.3511,F
WS19266,50,25.4557,81.3468,F
WS19322,50,25.4533,81.3492,F
WS20006,50,25.4525,81.3455,F
WS20279,50,25.4533,81.3488,F
WS20342,50,25.474,81.341,F
WS21032,50,25.4533,81.3498,F
WS21093,50,25.4573,81.3497,F
WS21151,50,25.4563,81.3498,F
WS21212,50,25.4546,81.3498,F
WS21278,50,25.4529,81.3499,F
WS21338,50,25.4551,81.3499,F
WS22022,50,25.4514,81.3447,F
WS22072,50,25.4533,81.3499,F
WS22141,50,25.4556,81.3489,F
WB22215,50,25.4538,81.3507,F
WS22281,50,25.4543,81.3498,F
WS22337,50,25.4542,81.3503,F
WS23011,50,25.4542,81.3505,F
WS23061,50,25.4534,81.3499,F
HG23138,50,25.4534,81.3498,F
WS23203,50,25.4547,81.3491,F
WS23259,50,25.4557,81.3496,F
HG23314,50,25.455,81.3495,F
HG24013,50,25.4542,81.3496,F
HG24062,50,25.4538,81.3497,F
WS24139,50,25.4536,81.3472,F
WS24205,50,25.4531,81.3504,F
WS24258,50,25.4543,81.3524,F
WS24314,50,25.454,81.3493,F
WS14335,51,25.4524,81.3076,C
WS15103,51,25.4534,81.3059,C
WS15148,51,25.4527,81.3085,C
WS15208,51,25.4535,81.3051,C
WS15264,51,25.4533,81.3077,C
WS15320,51,25.4537,81.3076,C
WS16004,51,25.4533,81.3081,C
WS16074,51,25.4537,81.3081,C
WS16130,51,25.4539,81.3096,C
WS16207,51,25.4537,81.3088,C
WS16263,51,25.4533,81.3091,C
WS16319,51,25.4533,81.3082,C
WS17030,51,25.4535,81.3067,C
WS17086,51,25.4526,81.3081,C
WS17170,51,25.4545,81.3098,C
WS17212,51,25.4537,81.3066,F
WS17282,51,25.4538,81.3086,C
WS18008,51,25.454,81.3079,C
SV18067,51,25.4535,81.3084,C
WS18120,51,25.4532,81.308,C
SV18173,51,25.4534,81.3092,C
WS18218,51,25.4533,81.3077,C
WS18285,51,25.452,81.3097,C
