CTDID,SiteID,Latitude,Longitude
WS16207_28,17,24.6363316666667,-81.1944950000000
WS16263_25,17,24.6352026666667,-81.1934066666667
WS16319_20,17,24.6343000000000,-81.1933000000000
WS17030_28,17,24.6346493333333,-81.1930480000000
WS17086_25,17,24.6346233333333,-81.1932775000000
WS17170_28,17,24.6381705000000,-81.1960905000000
WS17212_28,17,24.6360066666667,-81.1951733333333
WS17282_28,17,24.6355866666667,-81.1962486666667
SAV18067_24,17,24.6352500000000,-81.1930500000000
WS18120_22,17,24.6345666666667,-81.1939333333333
SAV18173_26,17,24.6339500000000,-81.1928333333333
WS18218_28,17,24.6384730000000,-81.1945000000000
WS18285_18,17,24.6379890000000,-81.1942330000000
WS18351_28,17,24.6346333333333,-81.1933833333333
WS19119_25,17,24.6368736666667,-81.1938499166667
WS19210_26,17,24.6350760000000,-81.1938380000000
WS19266_26,17,24.6362080000000,-81.1941760000000
WS19322_28,17,24.6351880000000,-81.1939680000000
WS20006_26,17,24.6325090000000,-81.1940830000000
WS20231_25,17,24.6423780000000,-81.1950940000000
WS20279_28,17,24.6334100000000,-81.1933890000000
WS20342_18,17,24.6353210000000,-81.1915530000000
WS21032_19,17,24.6354340000000,-81.1942780000000
WS21093_18,17,24.6358650000000,-81.1943080000000
WS21212_25,17,24.6369216666667,-81.1936866666667
WS21278_26,17,24.6353333333333,-81.1897166666667
WS21338_26,17,24.6339950000000,-81.1941633333333
WS22022_26,17,24.6344208333333,-81.1938620000000
WS22072_13,17,24.6350148333333,-81.1934426666667
WS22141_25,17,24.6345173333333,-81.1934101666667
WB22215_10,17,24.6336333333333,-81.1958833333333
WS22281_26,17,24.6342248333333,-81.1929801666667
WS22337_11,17,24.6344190000000,-81.1932510000000
WS23011_2,17,24.6345883333333,-81.1944316666667
WS23061_26,17,24.6345683333333,-81.1930895000000
HG23138_2,17,24.6352666666667,-81.1931333333333
WS23203_25,17,24.6341120000000,-81.1933506666667
WS23259_28,17,24.6340316666667,-81.1927038333333
HG23314_26,17,24.6306366666667,-81.1918100000000
HG24014_2,17,24.6367100000000,-81.1936170000000
HG24062_2,17,24.6355180000000,-81.1928430000000
WS10067_15,18,24.5973500000000,-81.1865000000000
WS10180_15,18,24.5967666666667,-81.1822333333333
WS11052_8,18,24.6005833333333,-81.1855833333333
WS11094_16,18,24.5995000000000,-81.1840166666667
WS11158_17,18,24.5983166666667,-81.1859833333333
WS11293_20,18,24.5973000000000,-81.1845833333333
WS11345_17,18,24.5977833333333,-81.1853166666667
WS12058_16,18,24.5984166666667,-81.1850166666667
WS12156_13,18,24.5985333330000,-81.1821666660000
WS12219_22,18,24.5988000000000,-81.1861500000000
WS14335_25,18,24.5985850000000,-81.1831733333333
WS15103_28,18,24.6005166666667,-81.1849666666667
WS15152_27,18,24.5982550000000,-81.1847550000000
WS15208_32,18,24.5960333333333,-81.1844333333333
WS15264_27,18,24.6028700000000,-81.1820266666667
WS15320_27,18,24.5978016666667,-81.1842916666667
WS16004_27,18,24.5978500000000,-81.1668000000000
WS16074_27,18,24.5981000000000,-81.1849333333333
WS16130_27,18,24.5983435000000,-81.1835666666667
WS16207_27,18,24.5975838333333,-81.1831333333333
WS16263_24,18,24.5989956666667,-81.1844510000000
WS16319_19,18,24.5988000000000,-81.1842000000000
WS17030_27,18,24.5996395000000,-81.1839976666667
WS17086_24,18,24.5995776666667,-81.1837655000000
WS17170_27,18,24.6004625000000,-81.1858413333333
WS17212_27,18,24.5788631666667,-81.1791816666667
WS17282_27,18,24.5764316666667,-81.1800400000000
WS18008_12,18,24.5767501666667,-81.1811601666667
SAV18067_23,18,24.5977666666667,-81.1872166666667
WS18120_21,18,24.5795333333333,-81.1799500000000
SAV18173_25,18,24.5982500000000,-81.1816333333333
WS18218_27,18,24.5779850000000,-81.1797260000000
WS18285_19,18,24.5976500000000,-81.1867170000000
WS18351_27,18,24.5975000000000,-81.1838333333333
WS19119_26,18,24.6028351666667,-81.1836834166667
WS19210_25,18,24.6007490000000,-81.1839690000000
WS19266_25,18,24.5983190000000,-81.1842560000000
WS19322_27,18,24.6009270000000,-81.1814640000000
WS20006_25,18,24.5984870000000,-81.1837660000000
WS20231_24,18,24.6014080000000,-81.1835220000000
WS20279_27,18,24.5985710000000,-81.1828890000000
WS20342_28,18,24.5990270000000,-81.1852430000000
WS21032_29,18,24.5963820000000,-81.1835600000000
WS21093_29,18,24.5984710000000,-81.1828380000000
WS21151_24,18,24.5985370000000,-81.1826200000000
WS21212_24,18,24.5989966666667,-81.1847033333333
WS21278_25,18,24.5980333333333,-81.1839983333333
WS21338_25,18,24.5976350000000,-81.1836300000000
WS22022_25,18,24.5975605000000,-81.1840540000000
WS22072_14,18,24.5980548333333,-81.1837400000000
WS22141_24,18,24.5996520000000,-81.1871585000000
WB22215_12,18,24.5981833333333,-81.1819833333333
WS22281_25,18,24.5990376666667,-81.1834835000000
WS22337_12,18,24.5973670000000,-81.1844670000000
WS23011_3,18,24.5973001666667,-81.1835878333333
WS23061_25,18,24.5987848333333,-81.1806050000000
HG23138_3,18,24.5984000000000,-81.1806833333333
WS23203_24,18,24.5979495000000,-81.1842801666667
WS23259_27,18,24.5991718333333,-81.1835640000000
HG23314_27,18,24.6006616666667,-81.1817933333333
HG24014_3,18,24.5984520000000,-81.1824670000000
HG24062_3,18,24.5983450000000,-81.1825730000000
WS10067_18,19,24.6091833333333,-81.4200666666667
WS10180_16,19,24.6083166666667,-81.4176166666667
WS11052_13,19,24.6104833333333,-81.4220333333333
WS11094_20,19,24.6087333333333,-81.4201500000000
WS11158_18,19,24.6087166666667,-81.4207166666667
WS11293_21,19,24.6085166666667,-81.4225333333333
WS11345_18,19,24.6047000000000,-81.4220333333333
WS12156_14,19,24.6104000000000,-81.4199166660000
WS12219_23,19,24.6062333330000,-81.4181500000000
WS14335_26,19,24.6104983333333,-81.4196066666667
WS15103_29,19,24.5928333333333,-81.4209666666667
WS15152_30,19,24.6090683333333,-81.4198900000000
WS15208_33,19,24.6063166666667,-81.4219916666667
WS15264_30,19,24.6095133333333,-81.4208950000000
WS15320_28,19,24.6090250000000,-81.4220950000000
WS16004_30,19,24.6098750000000,-81.4215100000000
WS16074_30,19,24.6089916666667,-81.4216166666667
WS16130_30,19,24.6092500000000,-81.4193583333333
WS16207_30,19,24.6090500000000,-81.4219333333333
WS16263_27,19,24.6083166666667,-81.4223000000000
WS16319_22,19,24.6096000000000,-81.4211000000000
WS17030_30,19,24.6095395000000,-81.4218616666667
WS17086_27,19,24.6070966666667,-81.4220783333333
WS17170_30,19,24.6096145000000,-81.4209438333333
WS17212_30,19,24.6095166666667,-81.4212966666667
WS17282_30,19,24.6099483333333,-81.4199233333333
SAV18067_29,19,24.6078166666667,-81.4209000000000
WS18120_24,19,24.6096833333333,-81.4204000000000
SAV18173_31,19,24.6089500000000,-81.4209833333333
WS18218_30,19,24.6069470000000,-81.4223790000000
WS18285_8,19,24.6050160000000,-81.4219170000000
WS18351_30,19,24.6098333333333,-81.4215500000000
WS19119_27,19,24.6080812500000,-81.4217660833333
WS19210_28,19,24.6085560000000,-81.4229110000000
WS19266_28,19,24.6099300000000,-81.4187020000000
WS19322_30,19,24.6089630000000,-81.4204110000000
WS20006_28,19,24.6085950000000,-81.4185930000000
WS20231_27,19,24.6094920000000,-81.4219270000000
WS20279_30,19,24.6095290000000,-81.4204530000000
WS20342_20,19,24.6056490000000,-81.4205000000000
WS21032_20,19,24.6088810000000,-81.4192870000000
WS21093_28,19,24.6095070000000,-81.4193220000000
WS21151_25,19,24.6094610000000,-81.4216540000000
WS21212_27,19,24.6097116666667,-81.4221616666667
WS21278_28,19,24.6099000000000,-81.4197833333333
WS21338_28,19,24.6096326666667,-81.4209075000000
WS22022_28,19,24.6093306666667,-81.4210356666667
WS22072_11,19,24.6089806666667,-81.4206856666667
WS22141_27,19,24.5934948333333,-81.4203333333333
WB22215_9,19,24.6039666666667,-81.4180166666667
WS22281_28,19,24.6100911666667,-81.4208091666667
WS22337_9,19,24.6058710000000,-81.4210770000000
WS23011_4,19,24.6098430000000,-81.4205260000000
WS23061_36,19,24.6090213333333,-81.4214955000000
HG23138_30,19,24.6096000000000,-81.4205833333333
WS23203_27,19,24.6089451666667,-81.4211500000000
WS23259_30,19,24.6094526666667,-81.4211500000000
HG23314_28,19,24.6102000000000,-81.4219500000000
HG24014_22,19,24.6092520000000,-81.4200920000000
HG24062_8,19,24.6042330000000,-81.4216520000000
WS11094_2,2,25.6399500000000,-80.1038333333333
WS12058_2,2,25.6424500000000,-80.1043333333333
WS12219_1,2,25.6420000000000,-80.1057833330000
WS14335_2,2,25.6415283333333,-80.1041873500000
WS15103_7,2,25.6433833333333,-80.0996666666667
WS15152_2,2,25.6416630000000,-80.1038221666667
WS15208_2,2,25.6406733333333,-80.1040000000000
WS15264_2,2,25.6420216666667,-80.1028983333333
WS15320_2,2,25.6398913333333,-80.1051166666667
WS16004_2,2,25.6404666666667,-80.1030166666667
WS16074_2,2,25.6435333333333,-80.1043833333333
WS16130_2,2,25.6409666666667,-80.1053333333333
WS16207_2,2,25.6416166666667,-80.1046500000000
WS16263_2,2,25.6414333333333,-80.1046500000000
WS16319_2,2,25.6418000000000,-80.1048000000000
WS17030_2,2,25.6420213333333,-80.1034631666667
WS17086_2,2,25.6427833333333,-80.1061166666667
WS17170_2,2,25.6420416666667,-80.1050213333333
WS17212_2,2,25.6421166666667,-80.1054000000000
WS17282_2,2,25.6414166666667,-80.1401333333333
SAV18067_2,2,25.6423666666667,-80.1040000000000
WS18120_2,2,25.6419333333333,-80.1056666666667
SAV18173_2,2,25.6420500000000,-80.1044500000000
WS18218_2,2,25.6420640000000,-80.1043690000000
WS18285_2,2,25.6419880000000,-80.1043210000000
WS18351_2,2,25.6421450000000,-80.1041616666667
WS19119_2,2,25.6409095833333,-80.1039596666667
WS19210_2,2,25.6416620000000,-80.1054920000000
WS19266_2,2,25.6401830000000,-80.1049450000000
WS19322_2,2,25.6408930000000,-80.1038110000000
WS20006_2,2,25.6393980000000,-80.1041070000000
WS20231_2,2,25.6415800000000,-80.1037050000000
WS20279_2,2,25.6417940000000,-80.1047280000000
WS20342_2,2,25.6402720000000,-80.1043600000000
WS21032_2,2,25.6418320000000,-80.1055290000000
WS21093_2,2,25.6410870000000,-80.1047410000000
WS21151_2,2,25.6407480000000,-80.1034480000000
WS21212_2,2,25.6423016666667,-80.1042751666667
WS21278_2,2,25.6428333333333,-80.1054833333333
WS21338_2,2,25.6420483333333,-80.1058890000000
WS22022_2,2,25.6407355000000,-80.1043980000000
WS22072_37,2,25.6418216666667,-80.1055776666667
WS22141_2,2,25.6432283333333,-80.1063613333333
WB22215_29,2,25.6416166666667,-80.1044166666667
WS22281_2,2,25.6384635000000,-80.1076581666667
WS22337_37,2,25.6411210000000,-80.1004520000000
WS23011_37,2,25.6427916666667,-80.1056816666667
WS23061_2,2,25.6425136666667,-80.1042393333333
HG23138_28,2,25.6422000000000,-80.1051166666667
WS23203_2,2,25.6423033333333,-80.1030783333333
WS23259_2,2,25.6431490000000,-80.1037978333333
HG23314_5,2,25.6418633333333,-80.1047500000000
HG24062_33,2,25.6425850000000,-80.1056520000000
WS10067_19,20,24.5765833333333,-81.4179666666667
WS10180_17,20,24.5746800000000,-81.4185333333333
WS11052_12,20,24.5755000000000,-81.4190000000000
WS11094_21,20,24.5748000000000,-81.4212166666667
WS11158_19,20,24.5746833333333,-81.4212000000000
WS11293_22,20,24.5741000000000,-81.4207666666667
WS11345_19,20,24.5734000000000,-81.4197000000000
WS12058_17,20,24.5758666666667,-81.4187000000000
WS12156_15,20,24.5753333330000,-81.4177833330000
WS12219_24,20,24.5757500000000,-81.4206333330000
WS14335_27,20,24.5743333333333,-81.4184500000000
WS15103_30,20,24.5731166666667,-81.4187333333333
WS15152_31,20,24.5729383333333,-81.4183800000000
WS15208_34,20,24.5753833333333,-81.4186333333333
WS15264_31,20,24.5733916666667,-81.4181783333333
WS15320_29,20,24.5731766666667,-81.4184590000000
WS16004_31,20,24.5735550000000,-81.4180633333333
WS16074_31,20,24.5668766666667,-81.4176500000000
WS16130_31,20,24.5506683333333,-81.4304850000000
WS16207_31,20,24.5721995000000,-81.4183721666667
WS16263_28,20,24.5750666666667,-81.4183000000000
WS16319_23,20,24.5743000000000,-81.4183000000000
WS17030_31,20,24.5748066666667,-81.4179816666667
WS17086_28,20,24.5729900000000,-81.4171616666667
WS17170_31,20,24.5741828333333,-81.4186365000000
WS17212_31,20,24.5749550000000,-81.4181516666667
WS17282_31,20,24.5744233333333,-81.4198183333333
SAV18067_28,20,24.5719333333333,-81.4179833333333
WS18120_25,20,24.4183500000000,-81.4182166666667
SAV18173_30,20,24.5764666666667,-81.4188000000000
WS18218_31,20,24.5759210000000,-81.4185220000000
WS18285_7,20,24.5796800000000,-81.4181620000000
WS18351_31,20,24.5740166666667,-81.4184033333333
WS19119_28,20,24.5784640833333,-81.4190445000000
WS19210_29,20,24.5766280000000,-81.4186890000000
WS19266_29,20,24.5753650000000,-81.4188830000000
WS19322_31,20,24.5752990000000,-81.4177940000000
WS20006_29,20,24.5767200000000,-81.4193330000000
WS20231_28,20,24.5721250000000,-81.4178870000000
WS20279_31,20,24.5783510000000,-81.4194360000000
WS20342_21,20,24.5765010000000,-81.4177080000000
WS21032_21,20,24.5779070000000,-81.4184530000000
WS21093_27,20,24.5726500000000,-81.4184170000000
WS21151_26,20,24.5736830000000,-81.4185560000000
WS21212_28,20,24.5741450000000,-81.4184400000000
WS21278_29,20,24.5757333333333,-81.4175833333333
WS21338_29,20,24.5750823333333,-81.4186288333333
WS22022_29,20,24.5752933333333,-81.4185350000000
WS22072_10,20,24.5748846666667,-81.4186326666667
WS22141_28,20,24.5763111666667,-81.4185416666667
WB22215_8,20,24.5754833333333,-81.4181833333333
WS22281_29,20,24.5754891666667,-81.4185861666667
WS22337_8,20,24.5737520000000,-81.4188790000000
WS23011_5,20,24.5745696666667,-81.4190206666667
WS23061_35,20,24.5757871666667,-81.4190571666667
HG23138_31,20,24.5763166666667,-81.4181833333333
WS23203_28,20,24.5754415000000,-81.4193753333333
WS23259_31,20,24.5760216666667,-81.4181883333333
HG23314_29,20,24.5760833333333,-81.4182166666667
HG24014_23,20,24.5759100000000,-81.4181080000000
HG24062_7,20,24.5701430000000,-81.4187230000000
WS12219_25,21,24.5385166660000,-81.4119500000000
WS22281_31,21.25,24.4753033333333,-81.3997008333333
WS10067_21,21.5,24.4840666666667,-81.3929333333333
WS10180_18,21.5,24.4844333333333,-81.3908666666667
WS11052_11,21.5,24.4831000000000,-81.3928000000000
WS11094_23,21.5,24.4847333333333,-81.3905500000000
WS11158_21,21.5,24.4842166666667,-81.3921000000000
WS11293_24,21.5,24.4825000000000,-81.3897000000000
WS11345_21,21.5,24.4835333333333,-81.3927000000000
WS12058_18,21.5,24.4833333333333,-81.3928666666667
WS12156_16,21.5,24.4839666660000,-81.3901833330000
WS12219_26,21.5,24.4838333330000,-81.3946833330000
WS14335_29,21.5,24.4839891666667,-81.3922166666667
WS15103_32,21.5,24.4832166666667,-81.3903333333333
WS15152_33,21.5,24.4831166666667,-81.3914166666667
WS15208_36,21.5,24.4842666666667,-81.3868333333333
WS15264_33,21.5,24.4835566666667,-81.3906050000000
WS16004_33,21.5,24.4838433333333,-81.3918500000000
WS16074_33,21.5,24.4830833333333,-81.3915000000000
WS16130_33,21.5,24.4510166666667,-81.3616583333333
WS16207_33,21.5,24.4814666666667,-81.3923333333333
WS16263_30,21.5,24.4835833333333,-81.3910550000000
WS16319_24,21.5,24.4841016666667,-81.3922766666667
WS17030_33,21.5,24.4831150000000,-81.3912200000000
WS17086_30,21.5,24.4825738333333,-81.3918350000000
WS17170_33,21.5,24.4819150000000,-81.3921183333333
WS17212_33,21.5,24.4789345000000,-81.3899993333333
WS17282_33,21.5,24.4817030000000,-81.3941570000000
SAV18067_26,21.5,24.4856833333333,-81.3856500000000
SAV18173_28,21.5,24.4829500000000,-81.3910000000000
WS18218_33,21.5,24.4827560000000,-81.3910080000000
WS18285_5,21.5,24.4831730000000,-81.3928800000000
WS18351_33,21.5,24.4837166666667,-81.3914500000000
WS19119_30,21.5,24.4822950833333,-81.3969499166667
WS19210_31,21.5,24.4848040000000,-81.3914740000000
WS19266_31,21.5,24.4812700000000,-81.3927340000000
WS19322_33,21.5,24.4862470000000,-81.3918380000000
WS20231_30,21.5,24.4840990000000,-81.3912240000000
WS20279_33,21.5,24.4836780000000,-81.3929070000000
WS20342_26,21.5,24.4826530000000,-81.3946530000000
WS21032_28,21.5,24.4849540000000,-81.3914680000000
WS21093_25,21.5,24.4834740000000,-81.3932830000000
WS21151_28,21.5,24.4815420000000,-81.3905990000000
WS21212_30,21.5,24.4848150000000,-81.3914888333333
WS21278_31,21.5,24.4835000000000,-81.3899833333333
WS21338_31,21.5,24.4853516666667,-81.3918066666667
WS22022_31,21.5,24.4846348333333,-81.3932783333333
WS22072_8,21.5,24.4836058333333,-81.3918290000000
WS22141_30,21.5,24.4854566666667,-81.3910333333333
WB22215_6,21.5,24.4923000000000,-81.3942166666667
WS22281_32,21.5,24.4969450000000,-81.3917316666667
WS22337_6,21.5,24.4836370000000,-81.3938770000000
WS23011_7,21.5,24.4866856666667,-81.3932728333333
WS23061_33,21.5,24.4829633333333,-81.3940196666667
HG23138_33,21.5,24.4840833333333,-81.3929000000000
WS23203_30,21.5,24.4842135000000,-81.3918256666667
WS23259_33,21.5,24.4840943333333,-81.3919631666667
HG24014_25,21.5,24.4844300000000,-81.3925600000000
HG24062_5,21.5,24.4829520000000,-81.3938350000000
WS20006_31,21.5B,24.4775880000000,-81.3951430000000
WS10067_20,21LK,24.5383166666667,-81.4123666666667
WS11094_22,21LK,24.5362666666667,-81.4212166666667
WS11158_20,21LK,24.5352166666667,-81.4121333333333
WS11293_23,21LK,24.5340333333333,-81.4207666666667
WS11345_20,21LK,24.5390166666667,-81.4139500000000
WS14335_28,21LK,24.5374283333333,-81.4131993333333
WS15103_31,21LK,24.5372333333333,-81.4183333333333
WS15152_32,21LK,24.5363833333333,-81.4158833333333
WS15208_35,21LK,24.5385000000000,-81.4127166666667
WS15264_32,21LK,24.5363866666667,-81.4129800000000
WS15320_30,21LK,24.5381126666667,-81.4142125000000
WS16004_32,21LK,24.5371733333333,-81.4130833333333
WS16074_32,21LK,24.5383666666667,-81.4134333333333
WS16130_32,21LK,24.5386783333333,-81.4152900000000
WS16207_32,21LK,24.5379900000000,-81.4132383333333
WS16263_29,21LK,24.5399083333333,-81.4102466666667
WS16319_25,21LK,24.5439000000000,-81.4200000000000
WS17030_32,21LK,24.5369610000000,-81.4119905000000
WS17086_29,21LK,24.5362450000000,-81.4124166666667
WS17170_32,21LK,24.5430183333333,-81.4223166666667
WS17212_32,21LK,24.5363366666667,-81.4130283333333
WS17282_32,21LK,24.5325966666667,-81.4150166666667
WS18008_14,21LK,24.5358671666667,-81.4131383333333
SAV18067_27,21LK,24.5367833333333,-81.4129666666667
WS18120_26,21LK,24.5370333333333,-81.4114500000000
SAV18173_29,21LK,24.5378000000000,-81.4133000000000
WS18218_32,21LK,24.5377730000000,-81.4162930000000
WS18285_6,21LK,24.5358790000000,-81.4133400000000
WS18351_32,21LK,24.5354816666667,-81.4147666666667
WS19028_2,21LK,24.5355666666667,-81.4146116666667
WS19119_29,21LK,24.5363838333333,-81.4154345000000
WS19210_30,21LK,24.5345400000000,-81.4124630000000
WS19266_30,21LK,24.5346690000000,-81.4143680000000
WS19322_32,21LK,24.5367640000000,-81.4115010000000
WS20006_30,21LK,24.5347240000000,-81.4123330000000
WS20231_29,21LK,24.5351620000000,-81.4145600000000
WS20279_32,21LK,24.5373890000000,-81.4164110000000
WS20342_27,21LK,24.5353630000000,-81.4130500000000
WS21032_27,21LK,24.5324060000000,-81.4145540000000
WS21093_26,21LK,24.5351760000000,-81.4139760000000
WS21151_27,21LK,24.5360560000000,-81.4118830000000
WS21212_29,21LK,24.5351033333333,-81.4134816666667
WS21278_30,21LK,24.5355833333333,-81.4156666666667
WS21338_30,21LK,24.5361783333333,-81.4103983333333
WS22022_30,21LK,24.5684130000000,-81.4135446666667
WS22072_9,21LK,24.5330535000000,-81.4151578333333
WS22141_29,21LK,24.5327225000000,-81.4127966666667
WB22215_7,21LK,24.5379333333333,-81.4143166666667
WS22281_30,21LK,24.5351926666667,-81.4175968333333
WS22337_7,21LK,24.5343860000000,-81.4133850000000
WS23011_6,21LK,24.5352793333333,-81.4165878333333
WS23061_34,21LK,24.5327720000000,-81.4140676666667
HG23138_32,21LK,24.5380000000000,-81.4132000000000
WS23203_29,21LK,24.5354681666667,-81.4140520000000
WS23259_32,21LK,24.5357095000000,-81.4120983333333
HG23314_30,21LK,24.5391950000000,-81.4143016666667
HG24014_24,21LK,24.5383620000000,-81.4130720000000
HG24062_6,21LK,24.5377780000000,-81.4147220000000
WS10180_19,22,24.4592166666667,-81.8269166666667
WS11293_27,22,24.4533333333333,-81.8306500000000
WS11345_24,22,24.4535500000000,-81.8282833333333
WS12058_20,22,24.4555000000000,-81.8279666666667
WS12219_28,22,24.4569833330000,-81.8272833330000
WS14335_31,22,24.4558283333333,-81.8285350000000
WS15103_35,22,24.4551333333333,-81.8283666666667
WS15152_36,22,24.4571466666667,-81.8284833333333
WS15208_38,22,24.4556916666667,-81.8291616666667
WS15264_36,22,24.4557400000000,-81.8282283333333
WS15320_33,22,24.4569166666667,-81.8280600000000
WS16004_36,22,24.4551550000000,-81.8281683333333
WS16074_36,22,24.4552500000000,-81.8286500000000
WS16130_36,22,24.4550283333333,-81.8285550000000
WS16207_36,22,24.4548933333333,-81.8282475000000
WS16263_33,22,24.4569700000000,-81.8295400000000
WS16319_28,22,24.4654000000000,-81.8282000000000
WS17030_36,22,24.4563368333333,-81.8279568333333
WS17086_33,22,24.4573600000000,-81.8283333333333
WS17170_36,22,24.4540705000000,-81.8284833333333
WS17212_36,22,24.4562833333333,-81.8275166666667
WS17282_36,22,24.4541491666667,-81.8309536666667
WS18008_17,22,24.4543166666667,-81.8281166666667
SAV18067_32,22,24.4566833333333,-81.8286000000000
WS18120_29,22,24.4667500000000,-81.8281500000000
SAV18173_34,22,24.4522166666667,-81.8288666666667
WS18218_36,22,24.4521340000000,-81.8286100000000
WS18285_10,22,24.4552430000000,-81.8313370000000
WS18351_36,22,24.4551500000000,-81.8277500000000
WS19028_5,22,24.4519183333333,-81.8279166666667
WS19119_33,22,24.4582654166667,-81.8292307500000
WS19210_34,22,24.4484710000000,-81.8300880000000
WS19266_34,22,24.4539880000000,-81.8294960000000
WS19322_36,22,24.4572390000000,-81.8282730000000
WS20006_34,22,24.4548050000000,-81.8285380000000
WS20231_33,22,24.4564440000000,-81.8286170000000
WS20279_36,22,24.4503080000000,-81.8315010000000
WS20342_24,22,24.4547680000000,-81.8279370000000
WS21032_24,22,24.4563290000000,-81.8288000000000
WS21093_22,22,24.4536840000000,-81.8291020000000
WS21151_31,22,24.4549450000000,-81.8285630000000
WS21212_33,22,24.4525330000000,-81.8275656666667
WS21278_34,22,24.4563666666667,-81.8284000000000
WS21338_34,22,24.4528300000000,-81.8286486666667
WS22022_34,22,24.4546333333333,-81.8286500000000
WS22072_5,22,24.4549031666667,-81.8278828333333
WS22141_33,22,24.4548233333333,-81.8285770000000
WB22215_3,22,24.4563166666667,-81.8279000000000
WS22281_35,22,24.4553333333333,-81.8275105000000
WS22337_3,22,24.4562220000000,-81.8282910000000
WS23011_10,22,24.4538775000000,-81.8286211666667
WS23061_30,22,24.4571328333333,-81.8283111666667
HG23138_36,22,24.4531666666667,-81.8280000000000
WS23203_33,22,24.4533683333333,-81.8278233333333
WS23259_36,22,24.4539296666667,-81.8286016666667
HG23314_32,22,24.4549983333333,-81.8274916666667
HG24014_28,22,24.4530500000000,-81.8280300000000
HG24062_36,22,24.4522150000000,-81.8280530000000
WS10067_22,22.5,24.3960000000000,-81.8226833333333
WS11052_16,22.5,24.3963833333333,-81.8296666666667
WS11094_17,22.5,24.3959000000000,-81.8254166666667
WS11158_24,22.5,24.3972000000000,-81.8296333333333
WS11293_28,22.5,24.3931666666667,-81.8250166666667
WS11345_25,22.5,24.3949166666667,-81.8321333333333
WS12058_19,22.5,24.3977166666667,-81.8284333333333
WS12156_19,22.5,24.3980666660000,-81.8258833330000
WS12219_27,22.5,24.3968500000000,-81.8324333330000
WS14335_30,22.5,24.3961066666667,-81.8339265000000
WS15103_34,22.5,24.3965666666667,-81.8301333333333
WS15152_35,22.5,24.3964333333333,-81.8290333333333
WS15264_35,22.5,24.3964816666667,-81.8283683333333
WS15320_32,22.5,24.3956600000000,-81.8316316666667
WS16004_35,22.5,24.3961933333333,-81.8281683333333
WS16074_35,22.5,24.3967666666667,-81.8292833333333
WS16130_35,22.5,24.3968166666667,-81.8328983333333
WS16207_35,22.5,24.3967833333333,-81.8321333333333
WS16263_32,22.5,24.3968433333333,-81.8285716666667
WS16319_27,22.5,24.3965000000000,-81.8285000000000
WS17030_35,22.5,24.4029483333333,-81.8303333333333
WS17086_32,22.5,24.3960483333333,-81.8301933333333
WS17170_35,22.5,24.3963285000000,-81.8269865000000
WS17212_35,22.5,24.4147166666667,-81.8279166666667
WS17282_35,22.5,24.3960098333333,-81.8293901666667
WS18008_16,22.5,24.3951545000000,-81.8246443333333
SAV18067_31,22.5,24.3973666666667,-81.8271666666667
WS18120_28,22.5,24.3983166666667,-81.8288666666667
SAV18173_33,22.5,24.3964500000000,-81.8287166666667
WS18218_35,22.5,24.3968680000000,-81.8255530000000
WS18351_35,22.5,24.3979333333333,-81.8276000000000
WS19028_4,22.5,24.3998336666667,-81.8299050000000
WS19119_32,22.5,24.3964365000000,-81.8236590000000
WS19210_33,22.5,24.3994560000000,-81.8252180000000
WS19266_33,22.5,24.3968500000000,-81.8245130000000
WS19322_35,22.5,24.3970990000000,-81.8278950000000
WS20006_33,22.5,24.3961440000000,-81.8281400000000
WS20231_32,22.5,24.3961470000000,-81.8282780000000
WS20279_35,22.5,24.3993220000000,-81.8252530000000
WS21032_25,22.5,24.3992490000000,-81.8277780000000
WS21093_23,22.5,24.3972660000000,-81.8277890000000
WS21151_30,22.5,24.3975560000000,-81.8268730000000
WS21212_32,22.5,24.3981433333333,-81.8269550000000
WS21278_33,22.5,24.4008500000000,-81.8288833333333
WS21338_33,22.5,24.3970416666667,-81.8262433333333
WS22022_33,22.5,24.3966850000000,-81.8281083333333
WS22072_6,22.5,24.3962783333333,-81.8279960000000
WS22141_32,22.5,24.3964328333333,-81.8272161666667
WB22215_4,22.5,24.3962833333333,-81.7781333333333
WS22281_34,22.5,24.3974933333333,-81.8266466666667
WS22337_4,22.5,24.3974390000000,-81.8289980000000
WS23011_9,22.5,24.3965113333333,-81.8270716666667
WS23061_31,22.5,24.3984995000000,-81.8288545000000
HG23138_35,22.5,24.3982833333333,-81.8260166666667
WS23203_32,22.5,24.3971533333333,-81.8288050000000
WS23259_35,22.5,24.3972940000000,-81.8281740000000
HG24014_27,22.5,24.3982800000000,-81.8263400000000
HG24062_35,22.5,24.3992020000000,-81.8268800000000
WS10067_23,23,24.4862333333333,-81.8278833333333
WS11052_15,23,24.4857000000000,-81.8190333333333
WS11094_18,23,24.4855000000000,-81.8290166666667
WS11158_23,23,24.4869000000000,-81.8304000000000
WS11293_26,23,24.4875833333333,-81.8300166666667
WS11345_23,23,24.4863000000000,-81.8299000000000
WS12058_21,23,24.4864833333333,-81.8297166666667
WS12156_18,23,24.4864666660000,-81.8293166660000
WS12219_29,23,24.4860000000000,-81.8301333330000
WS14335_32,23,24.4847550000000,-81.8292950000000
WS15103_36,23,24.4887500000000,-81.8285666666667
WS15152_37,23,24.4874166666667,-81.8245166666667
