cruise_id,station,latitude,longitude
WS20342,.V8,26.83,-82.9581666666667
WS21032,.V8,26.831,-82.9581666666667
WS21093,.V8,26.8331666666667,-82.9576666666667
WS21338,.V8,26.8316666666667,-82.9575
WS22072,.V8,26.832,-82.9571666666667
WS22141,.V8,26.8356666666667,-82.9538333333333
WS22337,.V8,26.8338333333333,-82.9565
WS23010,.V8,26.8313333333333,-82.9571666666667
WS23061,.V8,26.8358333333333,-82.9538333333333
WS22022,.V9,26.7301666666667,-83.1035
WS20279,.V9,26.7353333333333,-83.1086666666667
WS20342,.V9,26.731,-83.114
WS21032,.V9,26.729,-83.1001666666667
WS21093,.V9,26.7308333333333,-83.1023333333333
WS21338,.V9,26.7288333333333,-83.1033333333333
WS22072,.V9,26.7325,-83.0995
WS22141,.V9,26.7305,-83.0995
WS22337,.V9,26.7295,-83.1031666666667
WS23010,.V9,26.732,-83.0956666666667
WS23061,.V9,26.7293333333333,-83.0998333333333
WS22022,.WS,24.4748333333333,-81.7161666666667
WS20279,.WS,24.475,-81.7176666666667
WS20342,.WS,24.4776666666667,-81.7178333333333
WS21032,.WS,24.4776666666667,-81.7175
WS21093,.WS,24.4763333333333,-81.7181666666667
WS21338,.WS,24.4748333333333,-81.716
WS22072,.WS,24.4766666666667,-81.7155
WS22141,.WS,24.4745,-81.7133333333333
WS22337,.WS,24.4758333333333,-81.7176666666667
WS23010,.WS,24.477,-81.7201666666667
WS23061,.WS,24.4748333333333,-81.715
WS21151,001,25.6406666666667,-80.1033333333333
WS21212,002,25.6421666666667,-80.1041666666667
WS22281,002,25.6383333333333,-80.1076666666667
WS23061,002,25.6423333333333,-80.104
WS21151,007,24.8175,-80.7566666666667
WS21212,007,24.8168333333333,-80.7571666666667
WS22281,007,24.8168333333333,-80.7538333333333
WS21151,009,24.7623333333333,-80.7248333333333
WS21212,009,24.7636666666667,-80.7226666666667
WS22281,009,24.7618333333333,-80.7245
WS21151,009.5,24.7178333333333,-80.6896666666667
WS21212,009.5,24.7168333333333,-80.6891666666667
WS22281,009.5,24.7171666666667,-80.6926666666667
WS21151,010,24.7881666666667,-80.8608333333333
WS21212,010,24.789,-80.86
WS22281,010,24.791,-80.8628333333333
WS21151,012,24.7138333333333,-80.8341666666667
WS21212,012,24.7156666666667,-80.83
WS22281,012,24.7133333333333,-80.8303333333333
WS21151,016,24.6695,-81.2016666666667
WS22281,016,24.6696666666667,-81.2048333333333
WS21151,018,24.5973333333333,-81.186
WS21212,018,24.599,-81.1846666666667
WS22281,018,24.599,-81.1835
SAV18173,02,25.6421666666667,-80.1041666666667
WS21212,021LK,24.535,-81.4135
WS21212,030,25.4013333333333,-82.2066666666667
WS22281,030,25.4081666666667,-82.2101666666667
WS21212,031,25.7428333333333,-81.9425
WS22281,031,25.7403333333333,-81.9446666666667
WS21212,033,25.9138333333333,-81.7995
WS22281,033,25.9135,-81.7998333333333
WS21212,041,25.7345,-81.575
WS22281,041,25.7318333333333,-81.5746666666667
WS21212,045,25.5848333333333,-81.4711666666667
WS22281,045,25.5843333333333,-81.4731666666667
WS21212,047,25.583,-81.3663333333333
WS22281,047,25.5838333333333,-81.3676666666667
WS21212,049,25.5836666666667,-81.2926666666667
WS22281,049,25.584,-81.2996666666667
WS21212,051,25.4533333333333,-81.3071666666667
WS22281,051,25.4525,-81.3081666666667
WS22281,053,25.4463333333333,-81.2326666666667
WS21212,054,25.3418333333333,-81.1556666666667
WS22281,054,25.3391666666667,-81.1576666666667
WS21212,055,25.3506666666667,-81.1978333333333
WS22281,055,25.3495,-81.2006666666667
WS21212,057,25.351,-81.2686666666667
WS21212,057.1,25.3523333333333,-81.3373333333333
WS22281,057.1,25.3506666666667,-81.3381666666667
WS21212,057.2,25.351,-81.4915
WS22281,057.2,25.3513333333333,-81.4911666666667
WS21212,057.3,25.3528333333333,-81.6548333333333
WS22281,057.3,25.349,-81.6506666666667
WS21212,058,25.1658333333333,-81.6536666666667
WS22281,058,25.167,-81.648
WS21212,060,25.1668333333333,-81.3345
WS21212,065,25.098,-81.0948333333333
SAV18173,09,24.7628333333333,-80.7246666666667
WS0603,1,25.6441666666667,-80.1271666666667
WS0612,1,25.6433333333333,-80.1271666666667
WS0618,1,25.6448333333333,-80.1261666666667
WS0704,1,25.6458333333333,-80.1261666666667
WS0718,1,25.6465,-80.1266666666667
WS0802,1,25.6433333333333,-80.1258333333333
WS0901,1,25.6403333333333,-80.128
WS0906,1,25.6451666666667,-80.124
WS0919,1,25.6465,-80.1261666666667
WS0923,1,25.646,-80.1248333333333
WS1004,1,25.6465,-80.1245
WS1007,1,25.6441666666667,-80.1245
WS1015,1,25.6455,-80.1258333333333
WS1018,1,25.6431666666667,-80.1266666666667
WS1102,1,25.6453333333333,-80.124
WS1106,1,25.6466666666667,-80.1238333333333
WS1113,1,25.6451666666667,-80.1241666666667
WS1116,1,25.6446666666667,-80.1248333333333
WS1202,1,25.6445,-80.1205
WS1207,1,25.6455,-80.1251666666667
WS1212,1,25.6446666666667,-80.1226666666667
WS16004,1,25.6406666666667,-80.1035
WS16263,1,25.6413333333333,-80.1048333333333
WS17282,1,25.6438333333333,-80.1286666666667
WS20231,1,25.6445,-80.1245
WS20231,1,25.6440240228013,-80.1262452497286
WS20231,1,25.6443333333333,-80.1251111111111
WS20231,1,25.6443315217391,-80.1251177536232
WS20231,1,25.6443388888889,-80.1250907407407
WS20231,1,25.6443352941176,-80.1251039215686
WS20231,1,25.6443488372093,-80.1250542635659
WS20231,1,25.6444101123596,-80.124829588015
WS20231,1,25.644,-80.1263333333333
SAV18173,10,24.7831666666667,-80.8626666666667
WS0603,10,24.7868333333333,-80.8596666666667
WS0612,10,24.7878333333333,-80.861
WS0618,10,24.7873333333333,-80.8596666666667
WS0623,10,24.7853333333333,-80.8615
WS0704,10,24.7856666666667,-80.8616666666667
WS0718,10,24.7871666666667,-80.8598333333333
WS0802,10,24.783,-80.8633333333333
WS0807,10,24.7858333333333,-80.8626666666667
WS0901,10,24.7851666666667,-80.8616666666667
WS0906,10,24.788,-80.8611666666667
WS0914,10,24.7773333333333,-80.8633333333333
WS0919,10,24.786,-80.8611666666667
WS0923,10,24.7778333333333,-80.857
WS1004,10,24.7868333333333,-80.8615
WS1007,10,24.786,-80.8608333333333
WS1015,10,24.788,-80.8601666666667
WS1113,10,24.7888333333333,-80.8605
WS1116,10,24.7831666666667,-80.861
WS1202,10,24.7881666666667,-80.8625
WS1207,10,24.7881666666667,-80.8601666666667
WS1212,10,24.788,-80.8615
WS1418,10,24.7753333333333,-80.8613333333333
WS15152,10,24.7851666666667,-80.8671666666667
WS15208,10,24.7886666666667,-80.8616666666667
WS15264,10,24.788,-80.8608333333333
WS15320,10,24.7866666666667,-80.8611666666667
WS16004,10,24.786,-80.8601666666667
WS16074,10,24.7883333333333,-80.8611666666667
WS16207,10,24.783,-80.8608333333333
WS16263,10,24.7888333333333,-80.8608333333333
WS16319,10,24.7845,-80.8613333333333
WS17030,10,24.7883333333333,-80.861
WS17086,10,24.7871666666667,-80.862
WS17170,10,24.7878333333333,-80.863
WS17212,10,24.7891666666667,-80.8588333333333
WS17282,10,24.7876666666667,-80.8601666666667
WS18008,10,24.7886666666667,-80.8606666666667
WS18120,10,24.7846666666667,-80.8646666666667
WS18218,10,24.7831666666667,-80.8621666666667
WS18351,10,24.782,-80.8623333333333
WS19119,10,24.785,-80.8643333333333
WS19210,10,24.779,-80.8653333333333
WS19266,10,24.7788333333333,-80.8668333333333
WS19322,10,24.789,-80.8623333333333
WS20006,10,24.7875,-80.8626666666667
WS20231,10,24.788,-80.8621666666667
WS1418,1016,24.6718333333333,-81.2028333333333
WS0603,11,24.7536666666667,-80.8463333333333
WS0612,11,24.7531666666667,-80.8473333333333
WS1015,11,24.7538333333333,-80.8465
WS1207,11,24.7121666666667,-80.8318333333333
WS17282,11,24.7535,-80.8473333333333
WS1207,116,24.673,-81.2026666666667
WS1207,117,24.6353333333333,-81.1925
SAV1803,12,24.7125,-80.8325
SAV18173,12,24.7118333333333,-80.8315
WS0603,12,24.7138333333333,-80.8308333333333
WS0612,12,24.7123333333333,-80.8333333333333
WS0618,12,24.713,-80.8313333333333
WS0704,12,24.7153333333333,-80.8313333333333
WS0802,12,24.7138333333333,-80.8328333333333
WS0807,12,24.7125,-80.831
WS0901,12,24.7118333333333,-80.833
WS0906,12,24.7128333333333,-80.8318333333333
WS0914,12,24.7145,-80.8333333333333
WS0919,12,24.7145,-80.8341666666667
WS0923,12,24.711,-80.834
WS1004,12,24.7126666666667,-80.8336666666667
WS1007,12,24.7141666666667,-80.8291666666667
WS1015,12,24.7136666666667,-80.831
WS1018,12,24.7128333333333,-80.8318333333333
WS1113,12,24.7141666666667,-80.8315
WS1116,12,24.7121666666667,-80.8318333333333
WS1202,12,24.7123333333333,-80.8348333333333
WS1212,12,24.7131666666667,-80.8343333333333
WS15152,12,24.713,-80.8333333333333
WS15208,12,24.7148333333333,-80.8331666666667
WS15264,12,24.713,-80.8326666666667
WS15320,12,24.712,-80.8328333333333
WS16004,12,24.7098333333333,-80.833
WS16074,12,24.7136666666667,-80.8323333333333
WS16207,12,24.7131666666667,-80.8326666666667
WS16263,12,24.7136666666667,-80.8323333333333
WS16319,12,24.7131666666667,-80.8318333333333
WS17030,12,24.7115,-80.8313333333333
WS17086,12,24.7141666666667,-80.8323333333333
WS17212,12,24.7136666666667,-80.8298333333333
WS17282,12,24.7135,-80.831
WS18008,12,24.714,-80.8335
WS18120,12,24.711,-80.837
WS18218,12,24.7118333333333,-80.8315
WS18351,12,24.7123333333333,-80.8295
WS19119,12,24.712,-80.834
WS19210,12,24.7135,-80.8333333333333
WS19266,12,24.7111666666667,-80.8346666666667
WS19322,12,24.7126666666667,-80.8355
WS20006,12,24.7118333333333,-80.8335
WS20231,12,24.7136666666667,-80.8323333333333
WS0914,120,24.5381666666667,-81.4141666666667
WS0603,13,24.7008333333333,-81.0286666666667
WS0612,13,24.7015,-81.0301666666667
WS1015,13,24.7013333333333,-81.0293333333333
WS17282,13,24.7021666666667,-81.0306666666667
WS0603,14,24.6746666666667,-81.0231666666667
WS0612,14,24.6745,-81.0236666666667
WS17282,14,24.677,-81.0246666666667
WS0603,15,24.6415,-81.0168333333333
WS0612,15,24.6423333333333,-81.0166666666667
WS1015,15,24.6438333333333,-81.0158333333333
WS15208,15,24.6415,-81.0168333333333
WS17282,15,24.6456666666667,-81.0196666666667
WS0603,15.5,24.5925,-80.9916666666667
WS0612,15.5,24.5913333333333,-80.992
WS1015,15.5,24.5926666666667,-80.9913333333333
WS15208,15.5,24.593,-80.9896666666667
WS17282,15.5,24.595,-80.9953333333333
WS15208,15.5SURFACE,24.5963333333333,-80.982
SAV18173,16,24.6728333333333,-81.2045
WS0603,16,24.6746666666667,-81.2041666666667
WS0612,16,24.6706666666667,-81.2043333333333
WS0618,16,24.6731666666667,-81.2031666666667
WS0623,16,24.6695,-81.2048333333333
WS0704,16,24.6738333333333,-81.2043333333333
WS0718,16,24.6736666666667,-81.2051666666667
WS0802,16,24.6755,-81.2043333333333
WS0807,16,24.6755,-81.2041666666667
WS0901,16,24.6725,-81.2051666666667
WS0906,16,24.6741666666667,-81.2053333333333
WS0914,16,24.6693333333333,-81.2011666666667
WS0919,16,24.6755,-81.2053333333333
WS0923,16,24.6725,-81.2041666666667
WS1004,16,24.6736666666667,-81.2045
WS1007,16,24.672,-81.2036666666667
WS1015,16,24.6728333333333,-81.202
WS1102,16,24.673,-81.2046666666667
WS1106,16,24.6706666666667,-81.2085
WS1113,16,24.6715,-81.2035
WS1116,16,24.6748333333333,-81.205
WS1202,16,24.6733333333333,-81.2008333333333
WS1207,16,24.673,-81.2026666666667
WS1212,16,24.6648333333333,-81.1971666666667
WS15152,16,24.6741666666667,-81.2058333333333
WS15208,16,24.6708333333333,-81.2013333333333
WS15264,16,24.6745,-81.2031666666667
WS15320,16,24.6743333333333,-81.2045
WS16004,16,24.6746666666667,-81.2036666666667
WS16074,16,24.6741666666667,-81.2038333333333
WS16207,16,24.6711666666667,-81.205
WS16263,16,24.673,-81.205
WS16319,16,24.6705,-81.2051666666667
WS17030,16,24.6723333333333,-81.2056666666667
WS17086,16,24.675,-81.2053333333333
WS17170,16,24.6751666666667,-81.2051666666667
WS17212,16,24.6751666666667,-81.2051666666667
WS17282,16,24.6761666666667,-81.2056666666667
WS18008,16,24.673,-81.2046666666667
WS18120,16,24.6715,-81.2051666666667
WS18218,16,24.6701666666667,-81.2031666666667
WS18285,16,24.671,-81.204
WS18351,16,24.6716666666667,-81.2038333333333
WS19119,16,24.6703333333333,-81.2038333333333
WS19210,16,24.6683333333333,-81.2033333333333
WS19266,16,24.6695,-81.2031666666667
WS19322,16,24.6715,-81.1988333333333
WS20006,16,24.6698333333333,-81.2028333333333
WS20231,16,24.67,-81.2015
SAV1803,17,24.6353333333333,-81.1933333333333
WS0603,17,24.6363333333333,-81.1936666666667
WS0612,17,24.6345,-81.194
WS0618,17,24.634,-81.193
WS0623,17,24.6348333333333,-81.1946666666667
WS0704,17,24.6353333333333,-81.1938333333333
WS0718,17,24.6356666666667,-81.1945
WS0802,17,24.6343333333333,-81.1938333333333
WS0807,17,24.6335,-81.1931666666667
WS0901,17,24.634,-81.1946666666667
WS0906,17,24.636,-81.1933333333333
WS0914,17,24.6371666666667,-81.1956666666667
WS0919,17,24.636,-81.1986666666667
WS0923,17,24.6353333333333,-81.1925
WS1004,17,24.6351666666667,-81.1938333333333
WS1007,17,24.634,-81.1948333333333
WS1015,17,24.6356666666667,-81.1923333333333
WS1018,17,24.6341666666667,-81.1935
WS1102,17,24.636,-81.1936666666667
WS1106,17,24.6361666666667,-81.1958333333333
WS1113,17,24.6356666666667,-81.1935
WS1116,17,24.6346666666667,-81.1943333333333
WS1202,17,24.6338333333333,-81.1966666666667
WS1207,17,24.6353333333333,-81.1925
WS1212,17,24.635,-81.1958333333333
WS17282,17,24.636,-81.1971666666667
SAV1803,18,24.5983333333333,-81.1841666666667
SAV18173,18,24.5986666666667,-81.1821666666667
WS0603,18,24.5991666666667,-81.1836666666667
WS0612,18,24.5978333333333,-81.1843333333333
WS0618,18,24.5978333333333,-81.1831666666667
WS0623,18,24.5966666666667,-81.185
WS0704,18,24.5993333333333,-81.1836666666667
WS0718,18,24.5986666666667,-81.1833333333333
WS0802,18,24.5976666666667,-81.184
WS0807,18,24.5976666666667,-81.183
WS0901,18,24.599,-81.1941666666667
WS0906,18,24.598,-81.1833333333333
WS0914,18,24.6006666666667,-81.182
WS0919,18,24.6,-81.185
WS0923,18,24.5991666666667,-81.1848333333333
WS1004,18,24.598,-81.1853333333333
WS1007,18,24.5975,-81.1835
WS1015,18,24.5995,-81.1818333333333
WS1018,18,24.597,-81.1851666666667
WS1102,18,24.6003333333333,-81.1851666666667
WS1106,18,24.6006666666667,-81.1853333333333
WS1113,18,24.5985,-81.1835
WS1116,18,24.598,-81.1835
WS1202,18,24.5985,-81.1848333333333
WS1207,18,24.5986666666667,-81.1818333333333
WS1212,18,24.5988333333333,-81.1865
WS15103,18,24.6013333333333,-81.187
WS15152,18,24.5983333333333,-81.185
WS15208,18,24.596,-81.1841666666667
WS15264,18,24.6026666666667,-81.182
WS15320,18,24.5976666666667,-81.1845
WS16004,18,24.5961666666667,-81.1848333333333
WS16074,18,24.5985,-81.1846666666667
WS16207,18,24.5978333333333,-81.1833333333333
WS16263,18,24.599,-81.1843333333333
WS16319,18,24.5978333333333,-81.1843333333333
WS17030,18,24.5993333333333,-81.1851666666667
WS17086,18,24.5991666666667,-81.1833333333333
WS17212,18,24.5788333333333,-81.1788333333333
WS17282,18,24.576,-81.1821666666667
WS18008,18,24.5768333333333,-81.1811666666667
WS18120,18,24.5791666666667,-81.1808333333333
WS18218,18,24.5788333333333,-81.1815
WS18285,18,24.5975,-81.1863333333333
WS18351,18,24.5971666666667,-81.1813333333333
WS19119,18,24.602,-81.1841666666667
WS19210,18,24.6008333333333,-81.184
WS19266,18,24.5981666666667,-81.1843333333333
WS19322,18,24.6008333333333,-81.1811666666667
WS20006,18,24.5983333333333,-81.1836666666667
WS20231,18,24.6016666666667,-81.1833333333333
WS0603,19,24.6095,-81.4215
WS0612,19,24.61,-81.4215
WS0618,19,24.6088333333333,-81.422
WS0623,19,24.608,-81.4225
WS0704,19,24.6103333333333,-81.4216666666667
WS0718,19,24.61,-81.4218333333333
WS0802,19,24.6103333333333,-81.4216666666667
WS0807,19,24.6103333333333,-81.4216666666667
WS0901,19,24.6098333333333,-81.4213333333333
WS0914,19,24.6091666666667,-81.4211666666667
WS0919,19,24.609,-81.4213333333333
WS0923,19,24.6088333333333,-81.4195
WS1004,19,24.6093333333333,-81.4205
WS1007,19,24.6091666666667,-81.4196666666667
WS1018,19,24.6095,-81.421
WS1102,19,24.6103333333333,-81.422
WS1106,19,24.609,-81.4206666666667
WS1113,19,24.6103333333333,-81.4221666666667
WS1116,19,24.6088333333333,-81.4225
WS1202,19,24.6091666666667,-81.417
WS1207,19,24.6103333333333,-81.4196666666667
WS1212,19,24.6061666666667,-81.4183333333333
WS17282,19,24.6098333333333,-81.421
WS1015,1B,25.6466666666667,-80.1263333333333
SAV1803,2,25.6426666666667,-80.1038333333333
WS0603,2,25.6416666666667,-80.1051666666667
WS0612,2,25.6403333333333,-80.105
WS0901,2,25.638,-80.1046666666667
WS15152,2,25.6416666666667,-80.1053333333333
WS15208,2,25.645,-80.1071666666667
WS15264,2,25.6421666666667,-80.1023333333333
WS15320,2,25.6396666666667,-80.1056666666667
WS16074,2,25.6426666666667,-80.1041666666667
WS16207,2,25.6416666666667,-80.1051666666667
WS16319,2,25.6413333333333,-80.1051666666667
WS17030,2,25.642,-80.1033333333333
WS17086,2,25.6423333333333,-80.106
WS17212,2,25.6436666666667,-80.1043333333333
WS17282,2,25.641,-80.107
WS18120,2,25.6415,-80.1061666666667
WS18218,2,25.6418333333333,-80.1045
WS18285,2,25.6421666666667,-80.104
WS18351,2,25.642,-80.104
WS19119,2,25.6413333333333,-80.1046666666667
WS19210,2,25.641,-80.105
WS19266,2,25.64,-80.105
WS19322,2,25.6378333333333,-80.104
WS20006,2,25.638,-80.1038333333333
WS20231,2,25.6413333333333,-80.1035
WS0603,20,24.5746666666667,-81.4183333333333
WS0612,20,24.5751666666667,-81.4191666666667
WS0618,20,24.5758333333333,-81.4171666666667
WS0623,20,24.5741666666667,-81.4218333333333
WS0704,20,24.5753333333333,-81.42
WS0718,20,24.5756666666667,-81.419
WS0802,20,24.5743333333333,-81.4193333333333
WS0807,20,24.5755,-81.4188333333333
WS0901,20,24.5731666666667,-81.4193333333333
WS1007,20,24.5746666666667,-81.4211666666667
WS1015,20,24.577,-81.4196666666667
WS1018,20,24.5741666666667,-81.418
WS1102,20,24.5753333333333,-81.419
WS1106,20,24.5746666666667,-81.4208333333333
WS1113,20,24.5741666666667,-81.4191666666667
WS1116,20,24.5745,-81.4196666666667
WS1202,20,24.5756666666667,-81.4188333333333
WS1207,20,24.5755,-81.4176666666667
WS1212,20,24.5758333333333,-81.4208333333333
WS17282,20,24.5743333333333,-81.421
WS0906,20.5,24.5475,-81.4153333333333
WS0914,205,24.484,-81.3926666666667
SAV1803,21,24.5371666666667,-81.4136666666667
WS0603,21,24.5381666666667,-81.4138333333333
WS0612,21,24.5375,-81.414
WS0618,21,24.5376666666667,-81.4126666666667
WS0919,21,24.539,-81.4145
WS0923,21,24.537,-81.4145
WS1004,21,24.5385,-81.4123333333333
WS1015,21,24.5371666666667,-81.4133333333333
WS1207,21,24.4838333333333,-81.3905
SAV1803,21.5,24.4851666666667,-81.387
WS0603,21.5,24.4816666666667,-81.3918333333333
WS0612,21.5,24.4826666666667,-81.3931666666667
WS0618,21.5,24.4821666666667,-81.3916666666667
WS0704,21.5,24.4885,-81.39
WS0718,21.5,24.4833333333333,-81.3916666666667
WS0807,21.5,24.4826666666667,-81.3916666666667
WS0901,21.5,24.4833333333333,-81.3933333333333
WS0906,21.5,24.4846666666667,-81.3898333333333
WS0923,21.5,24.4845,-81.391
WS1004,21.5,24.4831666666667,-81.39
WS1007,21.5,24.4838333333333,-81.3906666666667
WS1015,21.5,24.486,-81.3875
WS1018,21.5,24.482,-81.3916666666667
WS1102,21.5,24.483,-81.3928333333333
WS1106,21.5,24.485,-81.3891666666667
WS1113,21.5,24.4835,-81.389
WS1116,21.5,24.4826666666667,-81.3913333333333
WS1202,21.5,24.4833333333333,-81.3928333333333
WS1207,21.5,24.4841666666667,-81.3895
WS1212,21.5,24.4836666666667,-81.395
WS15208,21.5,24.484,-81.3875
WS17282,21.5,24.4811666666667,-81.3968333333333
WS18285,21.5,24.4831666666667,-81.3926666666667
WS20006,21.5,24.4823333333333,-81.3905
WS20006,21.5B,24.4776666666667,-81.3948333333333
WS18285,21.5V2,24.4835,-81.3921666666667
SAV18173,21.LK,24.5391666666667,-81.4125
WS15208,21/LK,24.5385,-81.4126666666667
WS15264,21/LK,24.536,-81.4126666666667
WS15320,21/LK,24.5381666666667,-81.4165
WS16004,21/LK,24.5358333333333,-81.413
WS16074,21/LK,24.5376666666667,-81.4133333333333
WS16207,21/LK,24.5375,-81.4155
WS16263,21/LK,24.54,-81.41
WS16319,21/LK,24.5435,-81.4206666666667
WS16319,21/LK,24.5439765625,-81.4197135416667
WS16319,21/LK,24.5437371794872,-81.4201923076923
WS16319,21/LK,24.543765060241,-81.4201365461847
WS16319,21/LK,24.5437471264368,-81.4201724137931
WS16319,21/LK,24.5437285714286,-81.4202095238095
WS16319,21/LK,24.5437584269663,-81.4201498127341
WS16319,21/LK,24.5437333333333,-81.4202
WS16319,21/LK,24.5437105263158,-81.4202456140351
WS16319,21/LK,24.5437654320988,-81.4201358024691
WS16319,21/LK,24.5436890243902,-81.4202886178862
WS16319,21/LK,24.5437837837838,-81.4200990990991
WS16319,21/LK,24.5437278481013,-81.4202109704641
WS16319,21/LK,24.5437028985507,-81.4202608695652
WS16319,21/LK,24.5438576388889,-81.4199513888889
WS16319,21/LK,24.5438656716418,-81.4199353233831
WS16319,21/LK,24.5438503184713,-81.419966029724
WS16319,21/LK,24.5438487394958,-81.4199691876751
WS17030,21/LK,24.5365,-81.4118333333333
WS17086,21/LK,24.5366666666667,-81.4115
WS17170,21/LK,24.5475,-81.4228333333333
WS17212,21/LK,24.5363333333333,-81.413
WS17282,21/LK,24.532,-81.417
WS18008,21/LK,24.536,-81.413
WS18120,21/LK,24.5356666666667,-81.4135
WS18218,21/LK,24.5375,-81.4156666666667
WS18285,21/LK,24.5358333333333,-81.4133333333333
WS18351,21/LK,24.5346666666667,-81.4133333333333
WS19028,21/LK,24.5358333333333,-81.4138333333333
WS19119,21/LK,24.5363333333333,-81.4153333333333
WS19210,21/LK,24.5358333333333,-81.4121666666667
WS19266,21/LK,24.5346666666667,-81.4143333333333
WS19322,21/LK,24.5366666666667,-81.4111666666667
WS20006,21/LK,24.5346666666667,-81.4123333333333
WS20231,21/LK,24.5351666666667,-81.4145
WS0802,215,24.4823333333333,-81.3928333333333
WS15103,21LK,24.5371666666667,-81.4181666666667
WS15152,21LK,24.5363333333333,-81.4153333333333
WS21151,21LK,24.536,-81.4121666666667
WS22281,21LK,24.5348333333333,-81.4175
WS0603,22,24.4553333333333,-81.8286666666667
WS0612,22,24.4548333333333,-81.829
WS1015,22,24.4555,-81.8278333333333
WS15208,22,24.4558333333333,-81.829
WS17282,22,24.4536666666667,-81.832
WS20231,22,24.457,-81.8288333333333
WS0603,22.5,24.3966666666667,-81.8291666666667
WS0612,22.5,24.3965,-81.8316666666667
WS0618,22.5,24.396,-81.828
WS0704,22.5,24.4,-81.8273333333333
WS0718,22.5,24.3985,-81.827
WS0807,22.5,24.3958333333333,-81.8271666666667
WS0901,22.5,24.3951666666667,-81.8306666666667
WS0906,22.5,24.3981666666667,-81.8276666666667
WS0919,22.5,24.3976666666667,-81.8283333333333
WS0923,22.5,24.3956666666667,-81.829
WS1004,22.5,24.3965,-81.8258333333333
WS1007,22.5,24.3968333333333,-81.8276666666667
WS1015,22.5,24.3983333333333,-81.826
WS1018,22.5,24.3956666666667,-81.8291666666667
WS1102,22.5,24.3963333333333,-81.8296666666667
WS1106,22.5,24.3961666666667,-81.8248333333333
WS1113,22.5,24.3963333333333,-81.824
WS1116,22.5,24.3943333333333,-81.8276666666667
WS1202,22.5,24.3976666666667,-81.8283333333333
WS1207,22.5,24.3981666666667,-81.8248333333333
WS1212,22.5,24.3968333333333,-81.8326666666667
WS17282,22.5,24.3953333333333,-81.832
WS0802,225,24.3965,-81.8288333333333
WS0914,225,24.401,-81.8415
WS0914,225A,24.3346666666667,-81.8313333333333
WS0603,23,24.487,-81.8291666666667
WS0612,23,24.4868333333333,-81.8288333333333
WS0618,23,24.4861666666667,-81.8271666666667
WS0623,23,24.4821666666667,-81.831
WS0704,23,24.4875,-81.8296666666667
WS0718,23,24.487,-81.8301666666667
WS0802,23,24.4871666666667,-81.8283333333333
WS0807,23,24.4858333333333,-81.8283333333333
WS0901,23,24.4861666666667,-81.8313333333333
WS0906,23,24.4871666666667,-81.828
WS0914,23,24.497,-81.8298333333333
WS0919,23,24.4861666666667,-81.8285
WS0923,23,24.4861666666667,-81.8275
WS1004,23,24.4863333333333,-81.828
WS1007,23,24.4881666666667,-81.8303333333333
WS1015,23,24.4866666666667,-81.8283333333333
WS1018,23,24.4865,-81.8283333333333
WS1102,23,24.4855,-81.8265
WS1106,23,24.4851666666667,-81.8281666666667
WS1113,23,24.4856666666667,-81.8276666666667
WS1116,23,24.4875,-81.83
WS1202,23,24.4865,-81.83
WS1207,23,24.4863333333333,-81.829
WS1212,23,24.4858333333333,-81.8303333333333
WS17282,23,24.4861666666667,-81.8286666666667
WS0603,24,24.5365,-81.8288333333333
WS0612,24,24.5361666666667,-81.8278333333333
WS0618,24,24.5355,-81.8276666666667
WS0623,24,24.5353333333333,-81.8278333333333
WS0704,24,24.5371666666667,-81.8285
WS0718,24,24.5365,-81.8285
WS0802,24,24.5375,-81.828
WS0807,24,24.5358333333333,-81.829
WS0901,24,24.5361666666667,-81.8278333333333
WS0906,24,24.538,-81.8265
WS0914,24,24.5366666666667,-81.8298333333333
WS0919,24,24.5363333333333,-81.8286666666667
WS0923,24,24.535,-81.8285
WS1004,24,24.5358333333333,-81.8291666666667
WS1007,24,24.5365,-81.8275
WS1015,24,24.5376666666667,-81.8281666666667
WS1018,24,24.5366666666667,-81.8286666666667
WS1102,24,24.539,-81.8296666666667
WS1106,24,24.537,-81.829
WS1113,24,24.5356666666667,-81.8291666666667
WS1116,24,24.5361666666667,-81.8308333333333
WS1202,24,24.5356666666667,-81.8295
WS1207,24,24.5343333333333,-81.8275
WS1212,24,24.5356666666667,-81.8293333333333
WS17282,24,24.536,-81.8306666666667
WS18285,24,24.4551666666667,-81.8311666666667
WS20231,24,24.537,-81.829
WS0603,25,24.3931666666667,-82.7683333333333
WS0612,25,24.3938333333333,-82.768
WS0603,25.5,24.2868333333333,-82.7656666666667
WS0612,25.5,24.2885,-82.7695
WS0618,25.5,24.2853333333333,-82.7663333333333
WS0704,25.5,24.2871666666667,-82.7708333333333
WS0718,25.5,24.2886666666667,-82.7688333333333
WS0802,25.5,24.2865,-82.7671666666667
WS0807,25.5,24.289,-82.7683333333333
WS0901,25.5,24.2843333333333,-82.7656666666667
WS1102,25.5,24.2851666666667,-82.7633333333333
WS1106,25.5,24.2865,-82.768
WS1113,25.5,24.2881666666667,-82.7703333333333
WS1116,25.5,24.2858333333333,-82.7658333333333
WS1202,25.5,24.2871666666667,-82.769
WS1207,25.5,24.289,-82.7671666666667
WS1212,25.5,24.2856666666667,-82.7605
WS0603,26,24.4938333333333,-82.7708333333333
WS0612,26,24.4943333333333,-82.7696666666667
